fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
9.144414060119097,0.7818839785854804,0.14171612775486753,-0.17093058102834702,0.0464158005666481,11.450523338761617,9.846723314131424,0.9975703701646208,3.305046210442066,0.7901183665222695,9.653655796464056,4
8.064950688008986,0.6964340629242984,0.24254145256405163,1.2954609849086973,0.08553343601986305,11.139151861969534,25.74237557002671,0.9924446380752596,3.2344524609436607,0.8424801594097757,10.063950590640982,8
9.401070514771177,0.5407334665856314,0.11944021501000737,1.920952253209698,0.08784679298608898,-2.9542533126151564,15.506219960407343,0.9974294912997779,3.2841437563819507,0.7447772850630426,9.742880832850343,6
10.889150755893644,0.41355138001299674,0.21148730936858237,5.1427627202762665,0.10921362625464007,12.434052987134908,28.470937563416566,0.9955325518842966,3.417209759127655,0.3297753925364991,10.521459851640731,4
7.90193926297033,0.6556801964504462,-0.08978678672121926,3.2791743743472614,0.022757656925801145,23.594705359128323,39.45445477760189,0.9974149154217288,3.501678498254577,0.6335781864702809,11.716896384608104,6
7.901967173186394,0.600827369375915,0.31052580440085836,0.6303258032601522,0.11485066187082453,2.520562749693651,74.04238260030255,0.9975538633847096,3.395573099629536,0.4635297122641244,9.551853627144675,6
10.984661786362565,0.6911347796049918,0.2702290403188226,3.180450805184692,-0.04010640668533044,26.90906783603122,35.93386762658239,0.9992158301222384,3.3252584812707657,0.6255570186039274,11.500902547545255,5
9.604639039559945,0.6443309243027545,0.11475316009704378,0.3337744154862885,0.05739542603890091,21.02163562138555,-5.667085752719601,0.9987069072952424,3.5347017655456643,0.826600720142762,9.540160720418424,7
7.501893543910582,0.7189194887574804,0.39525667700215694,4.015767475441903,0.06405112940477739,8.190550119304103,84.00823214969077,0.9986931433252206,3.263074529042272,0.7118756420987454,9.467610066253428,4
9.22235207409614,0.4336576619190978,0.44813832614904614,1.84042548745497,0.1167663608253482,14.413938807952603,18.959734604065197,0.9988873406383325,3.464637900755036,0.8551754472875637,11.300454080177534,5
7.512189922218814,0.7671309318141787,-0.035436374230105094,2.368909335765161,0.08806365007581285,32.682378980230844,44.568097948257716,0.9965827579696319,3.2667905802473083,0.7180981665213018,11.414130015808379,4
7.508259418930564,0.5655679288446319,0.1250822920724193,4.356115306559066,0.020938536468754515,23.602252041811592,61.19105107834941,0.9960643701740737,3.374653443701634,0.4392845902562866,11.33655093043892,5
8.711335861662258,0.9035469570725478,0.12386295354041335,0.6979710039820501,0.040705323086600284,15.992228376430553,53.067182765451555,0.9977456341663566,3.292965615281432,0.23145600888263512,8.952622850960045,5
5.047423584081745,0.40594619274387783,0.09141841078931573,0.5440345408418124,0.09633796044872811,13.404325171909665,82.49850711345654,0.997464161902866,3.3016221726020785,0.6852974894855304,9.887453924120745,7
5.367639684727845,0.8424734845697449,0.42760021996703224,1.6829609431155932,0.08328383493236585,16.704395239742425,62.25920341762177,0.9953818675265235,3.2533920223806687,0.623632500720302,11.305287451203654,4
7.344111200290347,0.5656239410232766,0.23317303363316735,3.953730391427043,0.05978116684711991,10.526482641605813,18.16291482796515,0.9968096468176165,3.511728104677104,0.49391922430508006,10.445696024620284,5
6.57818709543148,0.41274475934939936,0.21974218015098396,0.37291549433242066,0.06440081189293696,-6.199869810049654,118.17469552432567,0.9959298070664309,3.2000610942837198,0.3708933675592658,9.21893786918279,6
8.834220465411967,0.44290054987022215,-0.11073384923728313,-1.4650178373547962,0.11971989586648657,37.34286806061468,52.893570943827875,0.9942921341830799,3.1989651621176938,0.5350936537096395,10.904149733037986,7
6.756359071613942,0.4723374845250224,0.390729425739753,1.8683775982274018,0.0626684490751469,17.530912491593718,41.652506544152445,0.9985809214827527,3.6281490348767664,0.626936447572988,9.613712015109384,8
5.899083707730005,0.606349870352345,0.03454090497784024,3.2724371198752884,0.08285971153063355,20.08054628378664,78.21314641852828,0.9961103984850602,3.45667713469815,0.7731992300300864,12.373977333231434,6
10.791602907166642,0.62411038784639,0.2813871997506024,4.180366449634361,0.1889870196397855,15.291968626292459,54.706936121099375,1.0000974165153977,2.9522329451960445,0.6920672838665567,12.099325608660084,8
7.91618028917289,0.4267339992910558,0.32270161821205645,1.8515740930804414,0.020086916066455615,8.181273592391827,59.634607547703865,0.9927490154596004,3.2252111891184394,0.933371432019364,11.064507168991124,6
8.414797947969472,0.5256161733930231,0.5285251332093437,1.9240027500375967,-3.660838400895705e-05,13.947792950037908,128.4928535539626,0.9948864424543132,3.038201599365692,0.483947310472283,11.897107375246751,7
5.877928083437125,0.9156086645501355,0.02132412416736873,4.115461027958046,0.12382871424553452,-0.8936450030402678,37.448505010408965,0.9960652776733817,3.1673963959877116,0.8097800116497638,10.471270485135719,6
